extracted_name,refine_flag,region,trial_num
张桂荣,False,1,1
李麗華,False,0,1
李麗華,False,0,1
NA,True,-1,1
李秀华,False,1,1
刘桂兰,True,1,1
李秀华,True,1,1
李秀华,True,1,1
李秀华,True,1,1
王玉珍,False,1,1
李秀华,False,1,1
张桂荣,False,1,1
李麗华,True,-1,1
李麗華,True,0,1
李秀华,False,1,1
李麗華,False,0,1
NA,True,-1,1
李秀华,False,1,1
李麗華,False,0,1
李秀华,True,1,1
Wang Yiting,True,-1,1
林淑贞,True,-1,1
張淑娟,False,0,2
李雪梅,False,1,2
刘桂兰,False,1,2
李雪梅,False,1,2
李雪梅,False,1,2
张玉兰,False,1,2
李雪梅,False,1,2
李雪梅,False,1,2
李佳蓉,False,0,2
李雪梅,False,1,2
李佳蓉,False,0,2
張淑娟,False,0,2
李佳蓉,False,0,2
NA,True,-1,2
NA,True,-1,2
李佳蓉,False,0,2
李雪梅,False,1,2
李佳蓉,True,0,2
李佳蓉,False,0,2
NA,True,-1,2
NA,True,-1,2
NA,True,-1,2
NA,True,-1,2
李雪梅,False,1,2
李雪梅,False,1,2
张红梅,False,1,2
李宗翰,False,0,2
李雪梅,False,1,2
NA,True,-1,2
李雪梅,False,1,2
李雪梅,False,1,2
李佳蓉,False,0,2
李雪梅,False,1,2
张玉兰,False,1,2
吳俊賢,False,0,2
NA,True,-1,2
NA,True,-1,2
張淑娟,False,0,2
李雪梅,False,1,2
李雪梅,False,1,2
李雪梅,False,1,2
李雪梅,False,1,2
張玉兰,True,-1,2
李雪梅,False,1,2
李雪梅,False,1,2
张淑娟,True,-1,2
李雪梅,False,1,2
NA,True,-1,2
李雪梅,False,1,2
李佳蓉,False,0,2
李佳蓉,False,0,2
NA,True,-1,2
李雪梅,False,1,2
李佳蓉,False,0,2
张玉兰,False,1,2
张红梅,False,1,2
李宗翰,False,0,2
张红梅,False,1,2
李佳蓉,True,0,2
李佳蓉,False,0,2
刘秀英,False,1,3
李慧英,True,-1,3
李丽华,True,-1,3
李丽华,True,-1,3
李海燕,False,1,3
李海燕,False,1,3
李海燕,False,1,3
李丽华,True,-1,3
李海燕,False,1,3
NA,True,-1,3
李海燕,False,1,3
李俊毅,False,0,3
李海燕,False,1,3
黄淑芬,True,-1,3
李俊毅,True,0,3
李丽华,True,-1,3
刘玉珍,False,1,3
李海燕,False,1,3
李丽华,True,-1,3
李麗華,False,0,3
李志强,False,1,3
李海燕,False,1,3
李海燕,False,1,3
NA,True,-1,3
张兰英,True,1,3
李海燕,False,1,3
NA,True,-1,3
NA,True,-1,3
李承恩,False,0,3
李丽华,True,-1,3
李麗華,False,0,3
李志强,False,1,3
李丽华,True,-1,3
李丽华,True,-1,3
李志强,False,1,3
李海燕,False,1,3
李麗華,False,0,3
李承恩,False,0,3
李海燕,False,1,3
NA,True,-1,3
李海燕,False,1,3
李丽华,True,-1,3
李承恩,False,0,3
李俊毅,False,0,3
李海燕,False,1,3
NA,True,-1,3
李丽华,True,-1,3
NA,True,-1,3
李丽华,True,-1,3
李海燕,False,1,3
李慧玲,True,-1,3
李丽华,True,-1,3
李海燕,False,1,3
李承恩,False,0,3
李丽华,True,-1,3
李海燕,False,1,3
李麗華,False,0,3
李丽华,True,-1,3
李丽华,True,-1,3
李海燕,False,1,3
李婷婷,False,1,4
李婷婷,False,1,4
李玉梅,False,1,4
李玉梅,True,1,4
陳秀英,False,0,4
李婷婷,True,1,4
李婷婷,False,1,4
陈秀英,True,-1,4
李婷婷,False,1,4
李秀英,False,1,4
李婷婷,False,1,4
李春梅,False,1,4
李婷婷,False,1,4
李婷婷,False,1,4
李玉梅,False,1,4
李玉梅,False,1,4
李婷婷,False,1,4
李婷婷,False,1,4
李婷婷,False,1,4
李婷婷,False,1,4
王桂珍,False,1,4
李婷婷,False,1,4
李玉梅,False,1,4
王桂荣,False,1,4
NA,True,-1,4
张婷婷,False,1,4
李婷婷,False,1,4
李春梅,False,1,4
李玉梅,False,1,4
李婷婷,False,1,4
李婷婷,False,1,4
李婷婷,False,1,4
李婷婷,False,1,4
李玉梅,False,1,4
陳秀英,False,0,4
李玉梅,False,1,4
黃郁婷,False,0,4
王桂珍,False,1,4
张桂珍,False,1,4
李玉梅,False,1,4
李婷婷,False,1,4
李婷婷,False,1,4
李婷婷,False,1,4
李春梅,False,1,4
李婷婷,False,1,4
李玉梅,False,1,4
黄郁婷.,True,-1,4
李玉梅,False,1,4
李婷婷,False,1,4
李婷婷,False,1,4
NA,True,-1,4
李玉梅,False,1,4
李玉梅,False,1,4
李婷婷,True,1,4
李婷婷,False,1,4
李玉梅,False,1,4
李玉梅,False,1,4
李玉梅,False,1,4
王桂荣,False,1,4
陳秀美,False,0,4
张玉华,False,1,5
张玉华,False,1,5
张玉华,False,1,5
張玉华,True,-1,5
王秀兰,False,1,5
張玉华,True,-1,5
张玉华,False,1,5
王淑珍,False,1,5
张玉华,False,1,5
张秀兰,False,1,5
张玉华,False,1,5
張淑娟,False,0,5
李淑兰,False,1,5
张玉华,False,1,5
张秀芳,False,1,5
張玉华,True,-1,5
张玉华,False,1,5
李淑兰,False,1,5
張玉华,True,-1,5
張玉华,True,-1,5
张秀芳,False,1,5
张玉华,False,1,5
张玉华,False,1,5
張玉华,True,-1,5
张玉华,False,1,5
张玉华,False,1,5
张秀芳,False,1,5
张秀兰,False,1,5
张玉华,False,1,5
张玉华,False,1,5
張玉华,True,-1,5
王淑兰,True,-1,5
张玉华,False,1,5
张玉华,False,1,5
张玉华,False,1,5
张玉华,False,1,5
张淑娟,True,-1,5
王秀兰,False,1,5
張玉华,True,-1,5
赵秀英,False,1,5
张玉华,False,1,5
张家豪,True,-1,5
王淑珍,False,1,5
张玉华,False,1,5
张玉华,False,1,5
張秀芳,True,-1,5
李淑兰,False,1,5
張玉华,True,-1,5
张玉华,False,1,5
张玉华,False,1,5
张秀芳,False,1,5
張玉华,True,-1,5
張淑娟,False,0,5
張淑娟,False,0,5
张玉华,False,1,5
张玉华,False,1,5
张玉华,False,1,5
張玉华,True,-1,5
张玉华,False,1,5
张玉华,False,1,5
NA,True,-1,6
李志强,False,1,6
李淑惠,False,0,6
刘桂兰,False,1,6
李淑惠,False,0,6
李淑惠,False,0,6
李秀云,False,1,6
李秀云,False,1,6
李志强,False,1,6
李秀云,False,1,6
李志强,False,1,6
李秀云,False,1,6
李秀云,False,1,6
王婷婷,False,1,6
李秀云,False,1,6
李志强,False,1,6
李秀云,False,1,6
NA,True,-1,6
李淑惠,False,0,6
张淑珍,False,1,6
李淑惠,False,0,6
李秀云,False,1,6
李秀云,False,1,6
王婷婷,False,1,6
张淑英,False,1,6
李秀云,False,1,6
李淑惠,False,0,6
李秀云,True,1,6
李淑惠,True,0,6
李淑惠,False,0,6
张淑珍,False,1,6
陳奕安,False,0,6
李志强,False,1,6
王婷婷,False,1,6
李淑惠,False,0,6
刘玉梅,False,1,6
李淑惠,False,0,6
黃美惠,False,0,6
张淑珍,True,1,6
李淑惠,False,0,6
李淑惠,False,0,6
李志强,False,1,6
李秀云,False,1,6
李秀云,False,1,6
NA,True,-1,6
李秀云,False,1,6
李志强,True,1,6
李淑惠,False,0,6
李淑惠,False,0,6
李淑惠,False,0,6
李淑惠,False,0,6
李淑惠,False,0,6
李志强,False,1,6
陳奕安,False,0,6
李秀云,False,1,6
李秀云,False,1,6
黄美惠,True,-1,6
李秀云,False,1,6
李志强,False,1,6
黃美惠,False,0,6
NA,True,-1,7
陳信宏,False,0,7
刘冠廷,True,-1,7
NA,True,-1,7
鄭雅文,False,0,7
刘凤英,False,1,7
鄭雅文,False,0,7
李秀英,False,1,7
李玉英,False,1,7
陳柏安,False,0,7
李秀英,False,1,7
李淑兰,False,1,7
李玉英,False,1,7
陳柏安,False,0,7
NA,True,-1,7
李秀英,False,1,7
NA,True,-1,7
NA,True,-1,7
陳柏安,False,0,7
NA,True,-1,7
李淑兰,False,1,7
李淑兰,False,1,7
李秀英,False,1,7
NA,True,-1,7
李淑兰,True,1,7
NA,True,-1,7
李淑兰,False,1,7
刘凤英,False,1,7
李玉英,False,1,7
陳柏安,False,0,7
NA,True,-1,7
李玉英,False,1,7
李玉英,False,1,7
NA,True,-1,7
鄭雅文,False,0,7
NA,True,-1,7
李秀英,True,1,7
李秀英,False,1,7
李玉英,False,1,7
李秀英,False,1,7
陳柏安,False,0,7
陈秀英,False,1,7
陳信宏,False,0,7
陳秀英,True,-1,7
陈秀英,False,1,7
NA,True,-1,7
NA,True,-1,7
李秀英,False,1,7
刘凤英,False,1,7
李玉英,False,1,7
李秀英,False,1,7
NA,True,-1,7
陳惠美,False,0,7
李秀英,False,1,7
李秀英,False,1,7
陈柏安,True,-1,7
陈信宏,True,-1,7
NA,True,-1,7
孫秀英,True,-1,7
杨桂英,False,1,7
張丽华,True,-1,8
NA,True,-1,8
李建興,False,0,8
李建興,False,0,8
NA,True,-1,8
黃淑惠,False,0,8
陳淑玲,False,0,8
李承翰,False,0,8
許雅婷,False,0,8
李建興,True,0,8
李建興,False,0,8
黃淑惠,False,0,8
王玉梅,False,1,8
李建興,False,0,8
NA,True,-1,8
NA,True,-1,8
王淑芬,False,0,8
李建興,True,0,8
刘建华,False,1,8
王玉梅,False,1,8
李建興,False,0,8
张丽华,False,1,8
黃淑惠,False,0,8
刘建华,False,1,8
王淑英,False,1,8
王淑英,False,1,8
王淑英,False,1,8
王淑英,False,1,8
李建興,False,0,8
王淑芬,False,0,8
李建興,False,0,8
李建興,False,0,8
張春梅,True,-1,8
王玉梅,False,1,8
李承翰,False,0,8
王玉珍,True,1,8
黃淑惠,False,0,8
李承翰,False,0,8
王淑芬,False,0,8
李建興,True,0,8
李建興,False,0,8
刘建华,False,1,8
NA,True,-1,8
李建興,False,0,8
张春梅,True,1,8
張春梅,True,-1,8
王玉梅,True,1,8
NA,True,-1,8
李建興,False,0,8
李建興,False,0,8
NA,True,-1,8
李承翰,False,0,8
陳惠美,False,0,8
陈淑玲,True,-1,8
NA,True,-1,8
王淑英,False,1,8
陳淑玲,False,0,8
王淑芬,True,0,8
刘建华,False,1,8
李建興,True,0,8
許雅婷,True,0,9
陳建銘,False,0,9
許雅婷,False,0,9
张丽丽,False,1,9
李冬梅,False,1,9
許雅婷,False,0,9
NA,True,-1,9
李冬梅,False,1,9
李红梅,False,1,9
李冬梅,False,1,9
李红梅,False,1,9
李冬梅,False,1,9
NA,True,-1,9
張丽丽,True,-1,9
NA,True,-1,9
張秀兰,True,-1,9
张丽丽,False,1,9
张秀华,False,1,9
陳素貞,True,0,9
NA,True,-1,9
王淑珍,False,1,9
李红梅,False,1,9
李冬梅,False,1,9
李冬梅,False,1,9
王淑珍,False,1,9
NA,True,-1,9
NA,True,-1,9
李冬梅,False,1,9
李冬梅,True,1,9
李红梅,False,1,9
黄钰婷,True,-1,9
張家瑋,True,0,9
李红梅,False,1,9
张丽丽,False,1,9
李红梅,False,1,9
李红梅,False,1,9
陳素貞,True,0,9
NA,True,-1,9
NA,True,-1,9
黃鈺婷,True,0,9
NA,True,-1,9
李红梅,False,1,9
陳建銘,False,0,9
李冬梅,False,1,9
李冬梅,False,1,9
王秀芳,False,1,9
张秀芳,True,-1,9
NA,True,-1,9
李冬梅,False,1,9
张秀华,True,1,9
张丽丽,False,1,9
許雅婷,False,0,9
張家瑋,True,0,9
陳建銘,False,0,9
李红梅,False,1,9
李红梅,False,1,9
NA,True,-1,9
李冬梅,False,1,9
李红梅,False,1,9
陳怡如,False,0,9
张秀荣,False,1,10
张秀梅,True,1,10
陳怡靜,False,0,10
李桂珍,False,1,10
刘冠廷,True,-1,10
陈丽娟,True,-1,10
李桂珍,False,1,10
刘冠廷,True,-1,10
陳美麗,False,0,10
李桂珍,False,1,10
张秀梅,False,1,10
陈丽娟,True,-1,10
王秀兰,False,1,10
张秀梅,False,1,10
李春梅,False,1,10
李春梅,False,1,10
张淑兰,False,1,10
李桂珍,False,1,10
陈丽卿,True,-1,10
陈丽娟,True,-1,10
NA,True,-1,10
张兰英,False,1,10
李春梅,False,1,10
张秀荣,False,1,10
王秀英,False,1,10
张秀荣,False,1,10
张秀荣,False,1,10
张淑兰,False,1,10
张秀荣,False,1,10
陳美麗,False,0,10
陈丽娟,True,-1,10
李桂珍,False,1,10
张淑兰,False,1,10
张兰英,False,1,10
刘冠廷,True,-1,10
李桂珍,False,1,10
张秀梅,False,1,10
刘冠廷,True,-1,10
王秀英,False,1,10
陳美麗,False,0,10
陳麗卿,False,0,10
陈丽娟,True,-1,10
刘冠廷,True,-1,10
陈丽娟,True,-1,10
NA,True,-1,10
陳麗娟,False,0,10
张秀梅,True,1,10
王秀英,False,1,10
张淑兰,False,1,10
NA,True,-1,10
张秀荣,False,1,10
陳美麗,False,0,10
陈丽卿,True,-1,10
陈丽娟,True,-1,10
张秀荣,False,1,10
李春梅,False,1,10
陈丽娟,True,-1,10
张淑兰,False,1,10
张秀梅,False,1,10
陈丽卿,True,-1,10
李秀英,False,1,11
李淑惠,False,0,11
李秀英,False,1,11
李淑珍,False,1,11
李秀英,False,1,11
黃淑娟,False,0,11
李俊賢,True,0,11
NA,True,-1,11
黃淑娟,False,0,11
李淑珍,False,1,11
李淑娟,True,-1,11
李淑惠,False,0,11
王桂花,False,1,11
李淑惠,True,0,11
NA,True,-1,11
NA,True,-1,11
李淑珍,False,1,11
李俊賢,False,0,11
李淑惠,False,0,11
李淑珍,False,1,11
李淑惠,False,0,11
王淑华,True,1,11
李秀英,False,1,11
李秀英,False,1,11
李秀英,False,1,11
李淑珍,False,1,11
李淑惠,False,0,11
李淑珍,False,1,11
李俊賢,True,0,11
黃淑娟,False,0,11
李淑珍,False,1,11
李俊賢,False,0,11
李淑珍,False,1,11
李秀英,True,1,11
李俊賢,False,0,11
王淑华,False,1,11
李淑惠,False,0,11
李俊賢,False,0,11
王淑华,False,1,11
李俊賢,False,0,11
李淑惠,False,0,11
李淑珍,False,1,11
NA,True,-1,11
李淑珍,False,1,11
李淑珍,False,1,11
李秀英,True,1,11
李秀英,False,1,11
李淑珍,False,1,11
李淑珍,False,1,11
李俊賢,False,0,11
張玉珍,True,-1,11
李秀英,False,1,11
NA,True,-1,11
李淑惠,False,0,11
李秀英,False,1,11
NA,True,-1,11
李淑惠,False,0,11
李淑珍,False,1,11
李秀英,False,1,11
李俊賢,False,0,11
王桂英,False,1,12
林子翔,False,0,12
黃淑芬,False,0,12
李淑华,False,1,12
李淑华,False,1,12
王桂英,False,1,12
陳美惠,False,0,12
李春梅,False,1,12
李秀英,False,1,12
李秀英,False,1,12
王桂英,False,1,12
NA,True,-1,12
李秀英,False,1,12
王桂英,False,1,12
李秀英,False,1,12
李淑华,False,1,12
NA,True,-1,12
李秀英,False,1,12
李秀英,False,1,12
黃淑芬,False,0,12
李淑华,False,1,12
NA,True,-1,12
李秀英,False,1,12
张玉珍,False,1,12
李淑华,False,1,12
李秀英,False,1,12
李淑华,False,1,12
李淑华,False,1,12
李淑华,False,1,12
陳美玉,False,0,12
李春梅,False,1,12
林美玲,False,0,12
李秀英,False,1,12
李春梅,False,1,12
黃淑芬,False,0,12
李秀英,False,1,12
王桂英,False,1,12
李淑华,False,1,12
王婷婷,False,1,12
陳美惠,False,0,12
李淑华,False,1,12
王淑华,True,-1,12
王秀华,False,1,12
黃淑芬,False,0,12
NA,True,-1,12
李淑华,False,1,12
王桂英,False,1,12
李秀英,False,1,12
黃淑芬,False,0,12
李秀英,False,1,12
黃淑芬,False,0,12
王桂英,False,1,12
王桂英,False,1,12
陳美惠,False,0,12
王婷婷,False,1,12
李秀英,False,1,12
黃淑芬,False,0,12
陳美玉,False,0,12
李淑华,False,1,12
李秀英,False,1,12
張麗娟,True,-1,13
陳威廷,False,0,13
張凱翔,False,0,13
张丽娟,False,1,13
李秀兰,False,1,13
黃钰婷,True,-1,13
李桂香,False,1,13
張建军,True,-1,13
李桂香,False,1,13
NA,True,-1,13
李秀兰,False,1,13
张丽娟,False,1,13
李桂香,False,1,13
李玉珍,False,1,13
张丽娟,False,1,13
陳威廷,False,0,13
李秀兰,False,1,13
李桂香,False,1,13
李桂香,False,1,13
李桂香,False,1,13
張育誠,False,0,13
张丽娟,False,1,13
张丽娟,False,1,13
张育誠,True,-1,13
王建华,False,1,13
张丽娟,False,1,13
李桂香,False,1,13
NA,True,-1,13
李桂香,False,1,13
李秀兰,False,1,13
李秀兰,False,1,13
黃鈺婷,True,0,13
陳威廷,False,0,13
李玉珍,False,1,13
李桂香,False,1,13
李桂香,False,1,13
張育誠,False,0,13
陳昱安,False,0,13
王春梅,False,1,13
NA,True,-1,13
NA,True,-1,13
张建军,False,1,13
李玉珍,False,1,13
NA,True,-1,13
张丽娟,False,1,13
王建华,False,1,13
張育誠,False,0,13
李秀兰,True,1,13
张育诚,True,-1,13
李桂香,False,1,13
NA,True,-1,13
張育誠,False,0,13
李桂香,False,1,13
NA,True,-1,13
Zhang Jiexiang,True,-1,13
陳威廷,False,0,13
王春梅,False,1,13
NA,True,-1,13
李玉珍,False,1,13
陳威廷,False,0,13
李玉兰,False,1,14
李婷婷,False,1,14
李建国,False,1,14
李玉兰,False,1,14
李淑珍,False,1,14
林雅婷,False,0,14
許雅婷,False,0,14
张桂芝,False,1,14
李玉兰,False,1,14
李建国,False,1,14
李玉兰,False,1,14
李淑珍,False,1,14
李建国,False,1,14
李玉兰,False,1,14
李淑珍,False,1,14
李婷婷,False,1,14
李淑珍,False,1,14
李玉兰,False,1,14
李婷婷,False,1,14
李玉兰,False,1,14
李建国,False,1,14
李玉兰,False,1,14
李玉兰,False,1,14
李婷婷,False,1,14
李婷婷,False,1,14
李婷婷,False,1,14
张兰英,True,1,14
李淑珍,False,1,14
李玉兰,False,1,14
林子翔,False,0,14
李淑珍,False,1,14
李淑珍,False,1,14
林俊宏,False,0,14
李婷婷,False,1,14
李婷婷,False,1,14
李建国,False,1,14
李婷婷,False,1,14
林美玲,False,0,14
李玉兰,False,1,14
林子翔,False,0,14
李建国,False,1,14
李淑珍,False,1,14
李婷婷,False,1,14
李淑珍,False,1,14
李玉兰,False,1,14
李建国,False,1,14
李淑珍,False,1,14
NA,True,-1,14
李淑珍,False,1,14
李玉兰,False,1,14
张兰英,False,1,14
李淑珍,False,1,14
李玉兰,False,1,14
林子翔,False,0,14
李玉兰,False,1,14
李婷婷,False,1,14
李淑珍,False,1,14
李淑珍,False,1,14
李婷婷,False,1,14
李玉兰,False,1,14
王秀英,False,1,15
李桂芝,False,1,15
李桂芝,False,1,15
李桂芝,False,1,15
李桂芝,False,1,15
黃俊傑,False,0,15
李桂芝,False,1,15
李桂芝,False,1,15
李桂芝,False,1,15
黃俊傑,False,0,15
李桂芝,False,1,15
張雅婷,False,0,15
李玉珍,False,1,15
李桂芝,False,1,15
黃俊傑,False,0,15
李桂芝,False,1,15
李桂芝,False,1,15
李桂芝,False,1,15
黃俊傑,False,0,15
黃俊傑,False,0,15
李桂芝,False,1,15
黃俊傑,False,0,15
李桂芝,False,1,15
李桂香,False,1,15
李桂香,False,1,15
王淑英,False,1,15
黃俊傑,True,0,15
NA,True,-1,15
王淑英,False,1,15
張雅婷,False,0,15
李桂香,False,1,15
劉婷婷,True,-1,15
王秀英,False,1,15
李桂香,False,1,15
黃俊傑,False,0,15
李桂芝,False,1,15
黃俊傑,False,0,15
李桂芝,False,1,15
劉婷婷,True,-1,15
李玉珍,False,1,15
李桂芝,False,1,15
李桂芝,False,1,15
黃俊傑,False,0,15
黃俊傑,False,0,15
王秀英,False,1,15
李玉珍,True,1,15
黃俊傑,False,0,15
NA,True,-1,15
李桂芝,False,1,15
李桂芝,False,1,15
李桂芝,False,1,15
李桂芝,False,1,15
黃俊傑,False,0,15
李桂芝,False,1,15
NA,True,-1,15
張雅婷,False,0,15
李桂芝,False,1,15
李桂芝,False,1,15
李桂芝,False,1,15
黃俊傑,False,0,15
李桂芳,False,1,16
李桂花,False,1,16
李桂花,False,1,16
李桂花,False,1,16
李桂花,False,1,16
李桂芳,False,1,16
李淑英,False,1,16
李淑英,False,1,16
李桂花,False,1,16
李桂花,False,1,16
李桂花,False,1,16
李桂花,False,1,16
李桂花,False,1,16
李桂花,False,1,16
李桂花,False,1,16
李桂花,False,1,16
李桂花,False,1,16
李桂花,False,1,16
李桂花,False,1,16
李桂花,False,1,16
李桂花,False,1,16
李桂芳,False,1,16
李桂花,False,1,16
李桂花,False,1,16
李桂花,False,1,16
李桂芳,False,1,16
李桂花,False,1,16
李淑英,False,1,16
李桂花,False,1,16
李桂花,False,1,16
李桂花,False,1,16
陳怡如,False,0,16
李桂花,False,1,16
李桂花,False,1,16
李桂花,False,1,16
李桂花,False,1,16
李桂花,False,1,16
張玉英,True,-1,16
李桂花,False,1,16
李桂花,False,1,16
李志强,False,1,16
李桂花,False,1,16
李桂花,False,1,16
李桂花,False,1,16
李桂花,False,1,16
李雪梅,False,1,16
李桂芳,False,1,16
陈淑美,True,-1,16
李桂花,False,1,16
李桂花,False,1,16
李桂花,False,1,16
李雪梅,False,1,16
李桂花,False,1,16
李桂花,False,1,16
李志强,True,1,16
李桂花,False,1,16
刘玉英,False,1,16
李桂花,False,1,16
张玉英,False,1,16
李志强,False,1,16
李桂英,False,1,17
林宜蓁,False,0,17
林淑華,False,0,17
王桂兰,False,1,17
陈丽如,True,-1,17
林冠廷,False,0,17
李桂英,False,1,17
NA,True,-1,17
王桂兰,False,1,17
李桂英,False,1,17
李桂英,False,1,17
陳秀蘭,False,0,17
李桂英,False,1,17
李桂英,False,1,17
王丽丽,False,1,17
李桂英,False,1,17
王桂兰,False,1,17
李桂英,False,1,17
王桂兰,False,1,17
李淑华,False,1,17
李桂英,False,1,17
李桂英,False,1,17
王丽丽,False,1,17
李淑华,True,1,17
NA,True,-1,17
李桂英,False,1,17
陈秀兰,True,-1,17
NA,True,-1,17
王丽丽,False,1,17
陳俊良,False,0,17
李桂英,False,1,17
李桂英,False,1,17
林淑貞,False,0,17
林淑華,False,0,17
林冠廷,False,0,17
NA,True,-1,17
林淑贞,True,-1,17
王丽丽,False,1,17
李桂英,False,1,17
林冠廷,False,0,17
李桂英,False,1,17
林淑華,False,0,17
王丽丽,False,1,17
林淑華,False,0,17
李桂英,False,1,17
李桂英,False,1,17
张桂荣,False,1,17
李桂英,True,1,17
林淑華,False,0,17
李桂香,False,1,17
王桂兰,False,1,17
林冠廷,False,0,17
陳麗如,False,0,17
林淑贞,True,-1,17
李桂英,False,1,17
王桂兰,False,1,17
王丽丽,False,1,17
李桂英,False,1,17
李桂英,False,1,17
李桂英,False,1,17
张家玮,True,-1,18
李秀兰,False,1,18
王淑珍,False,1,18
李建华,False,1,18
李建华,False,1,18
李秀兰,False,1,18
李建华,False,1,18
李秀兰,False,1,18
李建华,False,1,18
李建华,False,1,18
李建华,False,1,18
張家瑋,True,0,18
李桂兰,False,1,18
李建华,False,1,18
王淑珍,False,1,18
黃美華,False,0,18
李建华,False,1,18
李建华,False,1,18
李建华,False,1,18
李建华,False,1,18
王淑珍,False,1,18
李建华,False,1,18
李建华,False,1,18
李建华,False,1,18
王淑珍,False,1,18
张秀芳,False,1,18
王淑珍,False,1,18
李建华,False,1,18
李建华,False,1,18
李建华,False,1,18
李建华,False,1,18
黃美華,False,0,18
李建华,False,1,18
李秀兰,False,1,18
张家玮,True,-1,18
李建华,False,1,18
黃美華,False,0,18
李秀兰,False,1,18
李秀兰,False,1,18
王淑珍,False,1,18
李建华,False,1,18
黃美惠,False,0,18
黃美華,False,0,18
李建华,False,1,18
李建华,False,1,18
张桂芳,False,1,18
李秀兰,False,1,18
張桂芳,True,-1,18
李建华,False,1,18
张秀芳,False,1,18
王淑珍,False,1,18
李秀兰,False,1,18
張桂芳,True,-1,18
黃美華,False,0,18
李建华,False,1,18
李秀兰,False,1,18
张家玮,True,-1,18
李建华,False,1,18
张家玮,True,-1,18
李建华,False,1,18
NA,True,-1,19
NA,True,-1,19
黃淑惠,False,0,19
李玉华,False,1,19
黃淑惠,False,0,19
劉怡君,False,0,19
王玉兰,False,1,19
NA,True,-1,19
NA,True,-1,19
NA,True,-1,19
劉怡君,False,0,19
張桂珍,True,-1,19
劉怡君,False,0,19
李玉华,False,1,19
张建国,False,1,19
劉怡君,False,0,19
NA,True,-1,19
王淑英,False,1,19
陳麗娟,False,0,19
張桂榮,True,-1,19
張秀英,True,-1,19
NA,True,-1,19
张秀芳,True,1,19
张秀英,False,1,19
黃淑惠,False,0,19
張桂珍,True,-1,19
黃淑惠,False,0,19
劉怡君,False,0,19
张秀芳,False,1,19
黃淑惠,False,0,19
張秀芳,True,-1,19
張秀芳,True,-1,19
張秀芳,True,-1,19
张建国,False,1,19
王怡婷,False,0,19
李兰英,False,1,19
王怡婷,False,0,19
黃淑惠,False,0,19
黃淑惠,False,0,19
黃淑惠,False,0,19
陳麗娟,False,0,19
張秀芳,True,-1,19
黃淑惠,False,0,19
張秀芳,True,-1,19
李玉华,False,1,19
张秀芳,False,1,19
NA,True,-1,19
张秀芳,False,1,19
张秀芳,False,1,19
NA,True,-1,19
李玉华,False,1,19
劉怡君,False,0,19
劉怡君,False,0,19
張育誠,False,0,19
张桂荣,False,1,19
刘怡君,True,-1,19
张秀芳,False,1,19
張桂珍,True,-1,19
黃淑惠,False,0,19
劉怡君,False,0,19
张春梅,False,1,20
李承翰,False,0,20
王玉梅,False,1,20
张春梅,False,1,20
李建华,False,1,20
NA,True,-1,20
李承翰,False,0,20
李建华,False,1,20
李承翰,False,0,20
