,extracted_name,refine_flag,region,trial_num
128,王丽华,True,1,1
129,王淑华,True,1,1
130,王淑华,True,1,1
131,王淑华,True,1,1
132,王淑华,True,1,1
133,陳麗娟,True,0,1
134,张丽娟,True,1,1
135,王淑华,True,1,1
136,张丽娟,True,1,1
137,张丽娟,True,1,1
138,张丽娟,True,1,1
139,王淑华,True,1,1
140,王淑华,True,1,1
141,陳麗娟,True,0,1
142,张丽娟,True,1,1
143,张丽娟,True,1,1
144,王淑华,True,1,1
145,王丽华,True,1,1
146,王淑华,True,1,1
147,陳麗華,True,0,1
148,林淑華,True,0,1
149,王淑华,True,1,1
150,陳麗華,True,0,1
151,张丽娟,True,1,1
152,王淑华,True,1,1
153,王淑华,True,1,1
154,王丽华,True,1,1
155,林淑華,True,0,1
156,陳麗華,True,0,1
157,张丽娟,True,1,1
158,王丽华,True,1,1
159,张丽娟,True,1,1
160,张丽娟,True,1,2
161,王丽华,True,1,2
162,王淑华,True,1,2
163,王丽华,True,1,2
164,林淑華,True,0,2
165,王丽华,True,1,2
166,王淑华,True,1,2
167,张丽娟,True,1,2
168,陳麗華,True,0,2
169,张丽娟,True,1,2
170,王淑华,True,1,2
171,林淑華,True,0,2
172,张丽娟,True,1,2
173,陳麗娟,True,0,2
174,王淑华,True,1,2
175,王丽华,True,1,2
176,王淑华,True,1,2
177,王淑华,True,1,2
178,王淑华,True,1,2
179,王丽华,True,1,2
180,王淑华,True,1,2
181,王淑华,True,1,2
182,王丽华,True,1,2
183,陳麗娟,True,0,2
184,王淑华,True,1,2
185,陳麗華,True,0,2
186,陳麗華,True,0,2
187,陳麗娟,True,0,2
188,王丽华,True,1,2
189,张丽娟,True,1,2
190,王丽华,True,1,2
191,张丽娟,True,1,2
192,陳麗華,True,0,2
193,张丽娟,True,1,2
194,张丽娟,True,1,2
195,王淑华,True,1,2
196,陳麗華,True,0,2
197,王丽华,True,1,2
198,王丽华,True,1,2
199,林淑華,True,0,2
200,王丽华,True,1,2
201,陳麗娟,True,0,2
202,王丽华,True,1,2
203,王淑华,True,1,2
204,陳麗娟,True,0,2
205,王丽华,True,1,2
206,陳麗娟,True,0,2
207,陳麗華,True,0,2
208,王丽华,True,1,2
209,张丽娟,True,1,2
210,陳麗華,True,0,2
211,王淑华,True,1,2
212,王丽华,True,1,2
213,张丽娟,True,1,2
214,陳麗華,True,0,2
215,陳麗華,True,0,2
216,王淑华,True,1,2
217,陳麗華,True,0,2
218,王丽华,True,1,2
219,张丽娟,True,1,2
220,王丽华,True,1,2
221,王丽华,True,1,2
222,张丽娟,True,1,2
223,张丽娟,True,1,2
224,张丽娟,True,1,2
225,张丽娟,True,1,2
226,王丽华,True,1,2
227,王淑华,True,1,2
228,陳麗娟,True,0,2
229,陳麗華,True,0,2
230,陳麗娟,True,0,2
231,陳麗娟,True,0,2
232,王淑华,True,1,2
233,王淑华,True,1,2
234,陳麗華,True,0,2
235,林淑華,True,0,2
236,陳麗娟,True,0,2
237,王丽华,True,1,2
238,陳麗娟,True,0,2
239,林淑華,True,0,2
240,王丽华,True,1,3
241,陳麗華,True,0,3
242,王淑华,True,1,3
243,张丽娟,True,1,3
244,王淑华,True,1,3
245,王丽华,True,1,3
246,陳麗華,True,0,3
247,林淑華,True,0,3
248,王淑华,True,1,3
249,陳麗華,True,0,3
250,张丽娟,True,1,3
251,王丽华,True,1,3
252,王淑华,True,1,3
253,王丽华,True,1,3
254,王丽华,True,1,3
255,张丽娟,True,1,3
256,张丽娟,True,1,3
257,陳麗華,True,0,3
258,张丽娟,True,1,3
259,王丽华,True,1,3
260,陳麗華,True,0,3
261,王丽华,True,1,3
262,陳麗華,True,0,3
263,王淑华,True,1,3
264,张丽娟,True,1,3
265,王丽华,True,1,3
266,陳麗娟,True,0,3
267,张丽娟,True,1,3
268,王淑华,True,1,3
269,王淑华,True,1,3
270,陳麗華,True,0,3
271,王淑华,True,1,3
272,王淑华,True,1,3
273,张丽娟,True,1,3
274,张丽娟,True,1,3
275,王淑华,True,1,3
276,张丽娟,True,1,3
277,陳麗華,True,0,3
278,张丽娟,True,1,3
279,张丽娟,True,1,3
280,陳麗娟,True,0,3
281,王淑华,True,1,3
282,陳麗華,True,0,3
283,张丽娟,True,1,3
284,王淑华,True,1,3
285,王淑华,True,1,3
286,王淑华,True,1,3
287,陳麗娟,True,0,3
288,张丽娟,True,1,3
289,王丽华,True,1,3
290,王淑华,True,1,3
291,陳麗華,True,0,3
292,王淑华,True,1,3
293,王淑华,True,1,3
294,王丽华,True,1,3
295,张丽娟,True,1,3
296,张丽娟,True,1,3
297,王丽华,True,1,3
298,王淑华,True,1,3
299,王丽华,True,1,3
300,王丽华,True,1,3
301,王淑华,True,1,3
302,王丽华,True,1,3
303,王淑华,True,1,3
304,王丽华,True,1,3
305,陳麗娟,True,0,3
306,王淑华,True,1,3
307,王丽华,True,1,3
308,陳麗華,True,0,3
309,林淑華,True,0,3
310,王淑华,True,1,3
311,王淑华,True,1,3
312,林淑華,True,0,3
313,陳麗華,True,0,3
314,张丽娟,True,1,3
315,张丽娟,True,1,3
316,王丽华,True,1,3
317,王丽华,True,1,3
318,王淑华,True,1,3
319,王淑华,True,1,3
320,王淑华,True,1,4
321,王淑华,True,1,4
322,王淑华,True,1,4
323,陳麗華,True,0,4
324,王丽华,True,1,4
325,王淑华,True,1,4
326,王淑华,True,1,4
327,张丽娟,True,1,4
328,陳麗華,True,0,4
329,张丽娟,True,1,4
330,张丽娟,True,1,4
331,王丽华,True,1,4
332,王淑华,True,1,4
333,张丽娟,True,1,4
334,王丽华,True,1,4
335,陳麗華,True,0,4
336,王淑华,True,1,4
337,张丽娟,True,1,4
338,张丽娟,True,1,4
339,王淑华,True,1,4
340,王丽华,True,1,4
341,陳麗華,True,0,4
342,王淑华,True,1,4
343,王淑华,True,1,4
344,陳麗娟,True,0,4
345,王淑华,True,1,4
346,王丽华,True,1,4
347,王淑华,True,1,4
348,陳麗華,True,0,4
349,陳麗華,True,0,4
350,王丽华,True,1,4
351,张丽娟,True,1,4
352,王淑华,True,1,4
353,张丽娟,True,1,4
354,王淑华,True,1,4
355,陳麗娟,True,0,4
356,王丽华,True,1,4
357,王淑华,True,1,4
358,王丽华,True,1,4
359,王淑华,True,1,4
360,张丽娟,True,1,4
361,王淑华,True,1,4
362,王丽华,True,1,4
363,陳麗華,True,0,4
364,陳麗娟,True,0,4
365,王淑华,True,1,4
366,陳麗娟,True,0,4
367,王淑华,True,1,4
368,王淑华,True,1,4
369,张丽娟,True,1,4
370,王丽华,True,1,4
371,张丽娟,True,1,4
372,陳麗華,True,0,4
373,张丽娟,True,1,4
374,王淑华,True,1,4
375,王丽华,True,1,4
376,王丽华,True,1,4
377,陳麗華,True,0,4
378,张丽娟,True,1,4
379,张丽娟,True,1,4
380,王淑华,True,1,4
381,林淑華,True,0,4
382,陳麗娟,True,0,4
383,张丽娟,True,1,4
384,王丽华,True,1,4
385,王淑华,True,1,4
386,张丽娟,True,1,4
387,王丽华,True,1,4
388,林淑華,True,0,4
389,王丽华,True,1,4
390,王丽华,True,1,4
391,王淑华,True,1,4
392,张丽娟,True,1,4
393,王淑华,True,1,4
394,王淑华,True,1,4
395,陳麗華,True,0,4
396,王淑华,True,1,4
397,王淑华,True,1,4
398,王丽华,True,1,4
399,王淑华,True,1,4
400,王淑华,True,1,5
401,张丽娟,True,1,5
402,王淑华,True,1,5
403,王淑华,True,1,5
404,张丽娟,True,1,5
405,林淑華,True,0,5
406,陳麗華,True,0,5
407,陳麗華,True,0,5
408,王淑华,True,1,5
409,王丽华,True,1,5
410,陳麗娟,True,0,5
411,王丽华,True,1,5
412,王淑华,True,1,5
413,陳麗華,True,0,5
414,张丽娟,True,1,5
415,张丽娟,True,1,5
416,王丽华,True,1,5
417,王淑华,True,1,5
418,王丽华,True,1,5
419,张丽娟,True,1,5
420,王淑华,True,1,5
421,王丽华,True,1,5
422,张丽娟,True,1,5
423,张丽娟,True,1,5
424,林淑華,True,0,5
425,王淑华,True,1,5
426,陳麗華,True,0,5
427,王丽华,True,1,5
428,王丽华,True,1,5
429,王丽华,True,1,5
430,王淑华,True,1,5
431,陳麗娟,True,0,5
432,王丽华,True,1,5
433,王淑华,True,1,5
434,王淑华,True,1,5
435,王淑华,True,1,5
436,王丽华,True,1,5
437,张丽娟,True,1,5
438,陳麗娟,True,0,5
439,王淑华,True,1,5
440,王丽华,True,1,5
441,王丽华,True,1,5
442,张丽娟,True,1,5
443,王淑华,True,1,5
444,林淑華,True,0,5
445,陳麗娟,True,0,5
446,陳麗娟,True,0,5
447,王淑华,True,1,5
448,王淑华,True,1,5
449,林淑華,True,0,5
450,陳麗華,True,0,5
451,王淑华,True,1,5
452,陳麗娟,True,0,5
453,王淑华,True,1,5
454,王丽华,True,1,5
455,王淑华,True,1,5
456,张丽娟,True,1,5
457,张丽娟,True,1,5
458,王丽华,True,1,5
459,王丽华,True,1,5
460,王丽华,True,1,5
461,王淑华,True,1,5
462,王淑华,True,1,5
463,张丽娟,True,1,5
464,王丽华,True,1,5
465,王淑华,True,1,5
466,王丽华,True,1,5
467,陳麗華,True,0,5
468,张丽娟,True,1,5
469,陳麗華,True,0,5
470,王丽华,True,1,5
471,陳麗娟,True,0,5
472,王淑华,True,1,5
473,王丽华,True,1,5
474,王淑华,True,1,5
475,王淑华,True,1,5
476,王淑华,True,1,5
477,王丽华,True,1,5
478,王淑华,True,1,5
479,王淑华,True,1,5
480,王丽华,True,1,6
481,王淑华,True,1,6
482,陳麗娟,True,0,6
483,王淑华,True,1,6
484,王丽华,True,1,6
485,王淑华,True,1,6
486,张丽娟,True,1,6
487,张丽娟,True,1,6
488,王淑华,True,1,6
489,陳麗華,True,0,6
490,张丽娟,True,1,6
491,陳麗華,True,0,6
492,王丽华,True,1,6
493,王淑华,True,1,6
494,王淑华,True,1,6
495,王丽华,True,1,6
496,王淑华,True,1,6
497,张丽娟,True,1,6
498,张丽娟,True,1,6
499,陳麗華,True,0,6
500,王丽华,True,1,6
501,张丽娟,True,1,6
502,王丽华,True,1,6
503,王淑华,True,1,6
504,王丽华,True,1,6
505,张丽娟,True,1,6
506,王丽华,True,1,6
507,张丽娟,True,1,6
508,王淑华,True,1,6
509,张丽娟,True,1,6
510,王丽华,True,1,6
511,陳麗華,True,0,6
512,张丽娟,True,1,6
513,陳麗娟,True,0,6
514,王丽华,True,1,6
515,王丽华,True,1,6
516,陳麗華,True,0,6
517,王淑华,True,1,6
518,张丽娟,True,1,6
519,王丽华,True,1,6
520,王丽华,True,1,6
521,张丽娟,True,1,6
522,陳麗娟,True,0,6
523,张丽娟,True,1,6
524,林淑華,True,0,6
525,王丽华,True,1,6
526,张丽娟,True,1,6
527,张丽娟,True,1,6
528,王淑华,True,1,6
529,王淑华,True,1,6
530,张丽娟,True,1,6
531,林淑華,True,0,6
532,王丽华,True,1,6
533,王丽华,True,1,6
534,张丽娟,True,1,6
535,王淑华,True,1,6
536,王淑华,True,1,6
537,王淑华,True,1,6
538,王丽华,True,1,6
539,张丽娟,True,1,6
540,陳麗娟,True,0,6
541,王淑华,True,1,6
542,张丽娟,True,1,6
543,王丽华,True,1,6
544,王丽华,True,1,6
545,王丽华,True,1,6
546,张丽娟,True,1,6
547,王丽华,True,1,6
548,陳麗華,True,0,6
549,王淑华,True,1,6
550,林淑華,True,0,6
551,王淑华,True,1,6
552,王淑华,True,1,6
553,王淑华,True,1,6
554,王丽华,True,1,6
555,张丽娟,True,1,6
556,张丽娟,True,1,6
557,王丽华,True,1,6
558,王淑华,True,1,6
559,王丽华,True,1,6
560,王淑华,True,1,7
561,张丽娟,True,1,7
562,林淑華,True,0,7
563,张丽娟,True,1,7
564,王淑华,True,1,7
565,陳麗華,True,0,7
566,陳麗娟,True,0,7
567,王丽华,True,1,7
568,王丽华,True,1,7
569,王淑华,True,1,7
570,王淑华,True,1,7
571,陳麗娟,True,0,7
572,王淑华,True,1,7
573,陳麗華,True,0,7
574,林淑華,True,0,7
575,王淑华,True,1,7
576,王丽华,True,1,7
577,张丽娟,True,1,7
578,王丽华,True,1,7
579,张丽娟,True,1,7
580,王淑华,True,1,7
581,陳麗娟,True,0,7
582,林淑華,True,0,7
583,,True,-1,7
584,张丽娟,True,1,7
585,张丽娟,True,1,7
586,陳麗娟,True,0,7
587,陳麗華,True,0,7
588,林淑華,True,0,7
589,王丽华,True,1,7
590,张丽娟,True,1,7
591,张丽娟,True,1,7
592,张丽娟,True,1,7
593,王丽华,True,1,7
594,王淑华,True,1,7
595,张丽娟,True,1,7
596,王淑华,True,1,7
597,王淑华,True,1,7
598,陳麗娟,True,0,7
599,陳麗娟,True,0,7
600,王淑华,True,1,7
601,张丽娟,True,1,7
602,陳麗華,True,0,7
603,王丽华,True,1,7
604,陳麗娟,True,0,7
605,张丽娟,True,1,7
606,陳麗華,True,0,7
607,张丽娟,True,1,7
608,王丽华,True,1,7
609,王淑华,True,1,7
610,陳麗華,True,0,7
611,王淑华,True,1,7
612,张丽娟,True,1,7
613,王淑华,True,1,7
614,张丽娟,True,1,7
615,王淑华,True,1,7
616,王丽华,True,1,7
617,王淑华,True,1,7
618,王淑华,True,1,7
619,王丽华,True,1,7
620,王淑华,True,1,7
621,王丽华,True,1,7
622,张丽娟,True,1,7
623,王丽华,True,1,7
624,王丽华,True,1,7
625,陳麗華,True,0,7
626,王淑华,True,1,7
627,林淑華,True,0,7
628,王丽华,True,1,7
629,张丽娟,True,1,7
630,王淑华,True,1,7
631,陳麗華,True,0,7
632,王淑华,True,1,7
633,张丽娟,True,1,7
634,陳麗娟,True,0,7
635,王丽华,True,1,7
636,陳麗娟,True,0,7
637,王丽华,True,1,7
638,王淑华,True,1,7
639,张丽娟,True,1,7
640,王丽华,True,1,8
641,王淑华,True,1,8
642,王淑华,True,1,8
643,王淑华,True,1,8
644,陳麗娟,True,0,8
645,陳麗娟,True,0,8
646,陳麗娟,True,0,8
647,王淑华,True,1,8
648,张丽娟,True,1,8
649,王淑华,True,1,8
650,张丽娟,True,1,8
651,张丽娟,True,1,8
652,王丽华,True,1,8
653,王丽华,True,1,8
654,王丽华,True,1,8
655,王丽华,True,1,8
656,王丽华,True,1,8
657,王丽华,True,1,8
658,王淑华,True,1,8
659,王淑华,True,1,8
660,王丽华,True,1,8
661,王丽华,True,1,8
662,张丽娟,True,1,8
663,王丽华,True,1,8
664,王丽华,True,1,8
665,张丽娟,True,1,8
666,王丽华,True,1,8
667,王淑华,True,1,8
668,张丽娟,True,1,8
669,林淑華,True,0,8
670,王淑华,True,1,8
671,陳麗娟,True,0,8
672,张丽娟,True,1,8
673,,True,-1,8
674,王丽华,True,1,8
675,王丽华,True,1,8
676,陳麗華,True,0,8
677,林淑華,True,0,8
678,张丽娟,True,1,8
679,张丽娟,True,1,8
680,陳麗娟,True,0,8
681,张丽娟,True,1,8
682,陳麗娟,True,0,8
683,张丽娟,True,1,8
684,王丽华,True,1,8
685,张丽娟,True,1,8
686,张丽娟,True,1,8
687,王丽华,True,1,8
688,王丽华,True,1,8
689,王丽华,True,1,8
690,王淑华,True,1,8
691,张丽娟,True,1,8
692,王丽华,True,1,8
693,王淑华,True,1,8
694,王淑华,True,1,8
695,陳麗華,True,0,8
696,张丽娟,True,1,8
697,陳麗華,True,0,8
698,陳麗娟,True,0,8
699,王丽华,True,1,8
700,张丽娟,True,1,8
701,王淑华,True,1,8
702,王淑华,True,1,8
703,王淑华,True,1,8
704,王丽华,True,1,8
705,王淑华,True,1,8
706,王丽华,True,1,8
707,张丽娟,True,1,8
708,陳麗娟,True,0,8
709,王丽华,True,1,8
710,王淑华,True,1,8
711,张丽娟,True,1,8
712,王丽华,True,1,8
713,陳麗華,True,0,8
714,王淑华,True,1,8
715,王丽华,True,1,8
716,王丽华,True,1,8
717,陳麗娟,True,0,8
718,张丽娟,True,1,8
719,张丽娟,True,1,8
720,王淑华,True,1,9
721,王丽华,True,1,9
722,张丽娟,True,1,9
723,王淑华,True,1,9
724,王丽华,True,1,9
725,陳麗娟,True,0,9
726,林淑華,True,0,9
727,张丽娟,True,1,9
728,陳麗華,True,0,9
729,张丽娟,True,1,9
730,陳麗娟,True,0,9
731,王丽华,True,1,9
732,王丽华,True,1,9
733,王丽华,True,1,9
734,陳麗娟,True,0,9
735,张丽娟,True,1,9
736,王丽华,True,1,9
737,王淑华,True,1,9
738,张丽娟,True,1,9
739,张丽娟,True,1,9
740,王淑华,True,1,9
741,王淑华,True,1,9
742,陳麗華,True,0,9
743,陳麗娟,True,0,9
744,陳麗華,True,0,9
745,张丽娟,True,1,9
746,林淑華,True,0,9
747,张丽娟,True,1,9
748,张丽娟,True,1,9
749,张丽娟,True,1,9
750,王淑华,True,1,9
751,王淑华,True,1,9
752,王丽华,True,1,9
753,张丽娟,True,1,9
754,张丽娟,True,1,9
755,张丽娟,True,1,9
756,王淑华,True,1,9
757,王淑华,True,1,9
758,陳麗娟,True,0,9
759,陳麗娟,True,0,9
760,王淑华,True,1,9
761,林淑華,True,0,9
762,王淑华,True,1,9
763,王淑华,True,1,9
764,王丽华,True,1,9
765,王淑华,True,1,9
766,陳麗華,True,0,9
767,陳麗華,True,0,9
768,王丽华,True,1,9
769,王丽华,True,1,9
770,林淑華,True,0,9
771,王淑华,True,1,9
772,王丽华,True,1,9
773,林淑華,True,0,9
774,张丽娟,True,1,9
775,陳麗華,True,0,9
776,陳麗華,True,0,9
777,王丽华,True,1,9
778,陳麗娟,True,0,9
779,陳麗華,True,0,9
780,王丽华,True,1,9
781,王丽华,True,1,9
782,张丽娟,True,1,9
783,王丽华,True,1,9
784,陳麗華,True,0,9
785,王淑华,True,1,9
786,王丽华,True,1,9
787,王丽华,True,1,9
788,林淑華,True,0,9
789,陳麗華,True,0,9
790,陳麗華,True,0,9
791,王丽华,True,1,9
792,林淑華,True,0,9
793,陳麗華,True,0,9
794,王淑华,True,1,9
795,陳麗娟,True,0,9
796,王丽华,True,1,9
797,王淑华,True,1,9
798,陳麗華,True,0,9
799,张丽娟,True,1,9
800,王丽华,True,1,10
801,张丽娟,True,1,10
802,王丽华,True,1,10
803,张丽娟,True,1,10
804,陳麗華,True,0,10
805,王丽华,True,1,10
806,林淑華,True,0,10
807,王丽华,True,1,10
808,陳麗華,True,0,10
809,王丽华,True,1,10
810,陳麗娟,True,0,10
811,陳麗華,True,0,10
812,张丽娟,True,1,10
813,王淑华,True,1,10
814,陳麗華,True,0,10
815,张丽娟,True,1,10
816,林淑華,True,0,10
817,王淑华,True,1,10
818,王淑华,True,1,10
819,陳麗華,True,0,10
820,陳麗娟,True,0,10
821,陳麗娟,True,0,10
822,王淑华,True,1,10
823,陳麗華,True,0,10
824,王丽华,True,1,10
825,张丽娟,True,1,10
826,张丽娟,True,1,10
827,王丽华,True,1,10
828,王丽华,True,1,10
829,王丽华,True,1,10
830,王丽华,True,1,10
831,王淑华,True,1,10
832,王丽华,True,1,10
833,陳麗華,True,0,10
834,张丽娟,True,1,10
835,林淑華,True,0,10
836,陳麗娟,True,0,10
837,王淑华,True,1,10
838,王淑华,True,1,10
839,林淑華,True,0,10
840,王丽华,True,1,10
841,王丽华,True,1,10
842,王淑华,True,1,10
843,王淑华,True,1,10
844,林淑華,True,0,10
845,张丽娟,True,1,10
846,王淑华,True,1,10
847,陳麗娟,True,0,10
848,陳麗華,True,0,10
849,王淑华,True,1,10
850,王淑华,True,1,10
851,张丽娟,True,1,10
852,王丽华,True,1,10
853,王丽华,True,1,10
854,陳麗娟,True,0,10
855,王淑华,True,1,10
856,王淑华,True,1,10
857,张丽娟,True,1,10
858,王丽华,True,1,10
859,王丽华,True,1,10
860,陳麗娟,True,0,10
861,王丽华,True,1,10
862,张丽娟,True,1,10
863,张丽娟,True,1,10
864,张丽娟,True,1,10
865,王淑华,True,1,10
866,王丽华,True,1,10
867,王丽华,True,1,10
868,王丽华,True,1,10
869,王丽华,True,1,10
870,林淑華,True,0,10
871,王丽华,True,1,10
872,王丽华,True,1,10
873,王丽华,True,1,10
874,王丽华,True,1,10
875,张丽娟,True,1,10
876,王淑华,True,1,10
877,王丽华,True,1,10
878,王丽华,True,1,10
879,王丽华,True,1,10
880,陳麗娟,True,0,11
881,陳麗華,True,0,11
882,林淑華,True,0,11
883,王丽华,True,1,11
884,陳麗娟,True,0,11
885,王淑华,True,1,11
886,王丽华,True,1,11
887,王淑华,True,1,11
888,张丽娟,True,1,11
889,王丽华,True,1,11
890,张丽娟,True,1,11
891,张丽娟,True,1,11
892,陳麗華,True,0,11
893,陳麗娟,True,0,11
894,王淑华,True,1,11
895,王丽华,True,1,11
896,王丽华,True,1,11
897,王淑华,True,1,11
898,王淑华,True,1,11
899,陳麗娟,True,0,11
900,林淑華,True,0,11
901,张丽娟,True,1,11
902,林淑華,True,0,11
903,王丽华,True,1,11
904,张丽娟,True,1,11
905,王淑华,True,1,11
906,张丽娟,True,1,11
907,王淑华,True,1,11
908,王淑华,True,1,11
909,王丽华,True,1,11
910,陳麗華,True,0,11
911,林淑華,True,0,11
912,陳麗華,True,0,11
913,林淑華,True,0,11
914,王丽华,True,1,11
915,陳麗娟,True,0,11
916,陳麗華,True,0,11
917,陳麗華,True,0,11
918,张丽娟,True,1,11
919,陳麗華,True,0,11
920,张丽娟,True,1,11
921,王淑华,True,1,11
922,王丽华,True,1,11
923,王淑华,True,1,11
924,王丽华,True,1,11
925,林淑華,True,0,11
926,王丽华,True,1,11
927,林淑華,True,0,11
928,王丽华,True,1,11
929,王淑华,True,1,11
930,张丽娟,True,1,11
931,王丽华,True,1,11
932,王淑华,True,1,11
933,张丽娟,True,1,11
934,张丽娟,True,1,11
935,陳麗華,True,0,11
936,陳麗娟,True,0,11
937,王丽华,True,1,11
938,张丽娟,True,1,11
939,王丽华,True,1,11
940,王淑华,True,1,11
941,林淑華,True,0,11
942,王淑华,True,1,11
943,王淑华,True,1,11
944,王丽华,True,1,11
945,王丽华,True,1,11
946,王丽华,True,1,11
947,王丽华,True,1,11
948,王淑华,True,1,11
949,张丽娟,True,1,11
950,张丽娟,True,1,11
951,王丽华,True,1,11
952,张丽娟,True,1,11
953,王淑华,True,1,11
954,张丽娟,True,1,11
955,张丽娟,True,1,11
956,王丽华,True,1,11
957,王淑华,True,1,11
958,张丽娟,True,1,11
959,陳麗華,True,0,11
960,陳麗華,True,0,12
961,陳麗華,True,0,12
962,王淑华,True,1,12
963,陳麗娟,True,0,12
964,王丽华,True,1,12
965,张丽娟,True,1,12
966,王淑华,True,1,12
967,陳麗華,True,0,12
968,王丽华,True,1,12
969,陳麗娟,True,0,12
970,王丽华,True,1,12
971,张丽娟,True,1,12
972,陳麗娟,True,0,12
973,王丽华,True,1,12
974,王丽华,True,1,12
975,王丽华,True,1,12
976,王丽华,True,1,12
977,林淑華,True,0,12
978,王淑华,True,1,12
979,王丽华,True,1,12
980,张丽娟,True,1,12
981,王淑华,True,1,12
982,张丽娟,True,1,12
983,王丽华,True,1,12
984,王淑华,True,1,12
985,王丽华,True,1,12
986,王淑华,True,1,12
987,王丽华,True,1,12
988,王丽华,True,1,12
989,陳麗娟,True,0,12
990,王丽华,True,1,12
991,王丽华,True,1,12
992,张丽娟,True,1,12
993,王淑华,True,1,12
994,王淑华,True,1,12
995,林淑華,True,0,12
996,王淑华,True,1,12
997,王丽华,True,1,12
998,王丽华,True,1,12
999,王淑华,True,1,12
1000,王丽华,True,1,12
1001,王淑华,True,1,12
1002,王淑华,True,1,12
1003,王淑华,True,1,12
1004,陳麗娟,True,0,12
1005,王淑华,True,1,12
1006,陳麗娟,True,0,12
1007,王丽华,True,1,12
1008,王丽华,True,1,12
1009,张丽娟,True,1,12
1010,王丽华,True,1,12
1011,王淑华,True,1,12
1012,王丽华,True,1,12
1013,王丽华,True,1,12
1014,张丽娟,True,1,12
1015,王淑华,True,1,12
1016,王淑华,True,1,12
1017,王淑华,True,1,12
1018,张丽娟,True,1,12
1019,王淑华,True,1,12
1020,张丽娟,True,1,12
1021,张丽娟,True,1,12
1022,张丽娟,True,1,12
1023,陳麗華,True,0,12
1024,王淑华,True,1,12
1025,王丽华,True,1,12
1026,陳麗娟,True,0,12
1027,林淑華,True,0,12
1028,张丽娟,True,1,12
1029,张丽娟,True,1,12
1030,王丽华,True,1,12
1031,张丽娟,True,1,12
1032,王淑华,True,1,12
