,extracted_name,refine_flag,region,trial_num
86,陳麗華,True,0,1
87,王淑华,True,1,1
88,陳麗華,True,0,1
89,陳麗華,True,0,1
90,王淑华,True,1,1
91,王丽华,True,1,1
92,王丽华,True,1,1
93,王丽华,True,1,1
94,王丽华,True,1,1
95,王淑华,True,1,1
96,陳麗華,True,0,1
97,陳麗娟,True,0,1
98,王丽华,True,1,1
99,林淑華,True,0,1
100,陳麗娟,True,0,1
101,陳麗娟,True,0,1
102,王丽华,True,1,1
103,林淑華,True,0,1
104,林淑華,True,0,1
105,陳麗娟,True,0,1
106,王淑华,True,1,1
107,王淑华,True,1,1
108,王淑华,True,1,1
109,王丽华,True,1,1
110,王丽华,True,1,1
111,王丽华,True,1,1
112,王丽华,True,1,1
113,王淑华,True,1,1
114,陳麗娟,True,0,1
115,林淑華,True,0,1
116,王淑华,True,1,1
117,王淑华,True,1,1
118,王淑华,True,1,1
119,王丽华,True,1,1
120,王丽华,True,1,1
121,王淑华,True,1,1
122,王丽华,True,1,1
123,王丽华,True,1,1
124,陳麗娟,True,0,1
125,王丽华,True,1,1
126,陳麗華,True,0,1
127,林淑華,True,0,1
128,林淑華,True,0,1
129,王淑华,True,1,1
130,王淑华,True,1,1
131,陳麗娟,True,0,1
132,陳麗華,True,0,1
133,陳麗華,True,0,1
134,王淑华,True,1,1
135,陳麗華,True,0,1
136,陳麗華,True,0,1
137,陳麗華,True,0,1
138,王淑华,True,1,1
139,王淑华,True,1,1
140,王淑华,True,1,1
141,陳麗娟,True,0,1
142,王丽华,True,1,1
143,王丽华,True,1,1
144,王淑华,True,1,1
145,王丽华,True,1,1
146,陳麗娟,True,0,1
147,王淑华,True,1,1
148,王丽华,True,1,1
149,王淑华,True,1,1
150,陳麗華,True,0,1
151,王淑华,True,1,1
152,陳麗華,True,0,1
153,王淑华,True,1,1
154,王丽华,True,1,1
155,陳麗華,True,0,1
156,陳麗華,True,0,1
157,陳麗華,True,0,1
158,王丽华,True,1,1
159,王淑华,True,1,1
160,王淑华,True,1,2
161,陳麗娟,True,0,2
162,陳麗娟,True,0,2
163,林淑華,True,0,2
164,王淑华,True,1,2
165,王丽华,True,1,2
166,王淑华,True,1,2
167,陳麗華,True,0,2
168,陳麗華,True,0,2
169,王淑华,True,1,2
170,王淑华,True,1,2
171,王丽华,True,1,2
172,王淑华,True,1,2
173,陳麗娟,True,0,2
174,王淑华,True,1,2
175,陳麗娟,True,0,2
176,王淑华,True,1,2
177,陳麗娟,True,0,2
178,陳麗華,True,0,2
179,王淑华,True,1,2
180,王丽华,True,1,2
181,陳麗娟,True,0,2
182,王丽华,True,1,2
183,王淑华,True,1,2
184,陳麗華,True,0,2
185,陳麗華,True,0,2
186,王淑华,True,1,2
187,林淑華,True,0,2
188,王丽华,True,1,2
189,王淑华,True,1,2
190,王丽华,True,1,2
191,王淑華,True,-1,2
192,王淑华,True,1,2
193,林淑華,True,0,2
194,王丽华,True,1,2
195,陳麗華,True,0,2
196,王淑华,True,1,2
197,王丽华,True,1,2
198,王淑華,True,-1,2
199,王丽华,True,1,2
200,王丽华,True,1,2
201,陳麗娟,True,0,2
202,陳麗華,True,0,2
203,王淑华,True,1,2
204,陳麗華,True,0,2
205,王淑华,True,1,2
206,王丽华,True,1,2
207,王淑华,True,1,2
208,王丽华,True,1,2
209,王丽华,True,1,2
210,王淑华,True,1,2
211,王淑华,True,1,2
212,王丽华,True,1,2
213,王淑华,True,1,2
214,陳麗華,True,0,2
215,陳麗華,True,0,2
216,王淑华,True,1,2
217,陳麗華,True,0,2
218,王淑华,True,1,2
219,王丽华,True,1,2
220,陳麗娟,True,0,2
221,王丽华,True,1,2
222,王丽华,True,1,2
223,王淑华,True,1,2
224,王丽华,True,1,2
225,王淑华,True,1,2
226,王淑华,True,1,2
227,王淑华,True,1,2
228,林淑華,True,0,2
229,王丽华,True,1,2
230,陳麗娟,True,0,2
231,王丽华,True,1,2
232,王淑华,True,1,2
233,王淑华,True,1,2
234,陳麗華,True,0,2
235,王丽华,True,1,2
236,王淑华,True,1,2
237,王丽华,True,1,2
238,王淑华,True,1,2
239,王丽华,True,1,2
240,林淑華,True,0,3
241,王丽华,True,1,3
242,王淑华,True,1,3
243,王丽华,True,1,3
244,王淑华,True,1,3
245,王淑華,True,-1,3
246,王丽华,True,1,3
247,王丽华,True,1,3
248,陳麗娟,True,0,3
249,陳麗華,True,0,3
250,王丽华,True,1,3
251,王丽华,True,1,3
252,王丽华,True,1,3
253,王丽华,True,1,3
254,王丽华,True,1,3
255,陳麗娟,True,0,3
256,陳麗華,True,0,3
257,陳麗華,True,0,3
258,王淑华,True,1,3
259,王丽华,True,1,3
260,陳麗華,True,0,3
261,王淑华,True,1,3
262,陳麗華,True,0,3
263,王丽华,True,1,3
264,王丽华,True,1,3
265,陳麗娟,True,0,3
266,林淑華,True,0,3
267,王淑华,True,1,3
268,陳麗華,True,0,3
269,王淑华,True,1,3
270,陳麗華,True,0,3
271,陳麗華,True,0,3
272,陳麗娟,True,0,3
273,王丽华,True,1,3
274,林淑華,True,0,3
275,王淑华,True,1,3
276,王丽华,True,1,3
277,陳麗華,True,0,3
278,王丽华,True,1,3
279,王丽华,True,1,3
280,王淑华,True,1,3
281,王淑华,True,1,3
282,王淑华,True,1,3
283,王淑华,True,1,3
284,王淑华,True,1,3
285,王淑华,True,1,3
286,王淑华,True,1,3
287,王丽华,True,1,3
288,王淑华,True,1,3
289,王丽华,True,1,3
290,王淑华,True,1,3
291,陳麗華,True,0,3
292,林淑華,True,0,3
293,王淑华,True,1,3
294,王淑华,True,1,3
295,王淑华,True,1,3
296,王丽华,True,1,3
297,王丽华,True,1,3
298,王淑华,True,1,3
299,王丽华,True,1,3
300,王丽华,True,1,3
301,王丽华,True,1,3
302,王丽华,True,1,3
303,王淑华,True,1,3
304,王淑华,True,1,3
305,王淑华,True,1,3
306,王淑华,True,1,3
307,王丽华,True,1,3
308,陳麗華,True,0,3
309,陳麗娟,True,0,3
310,王淑华,True,1,3
311,王淑华,True,1,3
312,林淑華,True,0,3
313,陳麗華,True,0,3
314,王淑华,True,1,3
315,王丽华,True,1,3
316,王淑华,True,1,3
317,王淑华,True,1,3
318,王丽华,True,1,3
319,王淑华,True,1,3
320,王淑华,True,1,4
321,陳麗華,True,0,4
322,王丽华,True,1,4
323,陳麗華,True,0,4
324,陳麗娟,True,0,4
325,王淑华,True,1,4
326,王淑华,True,1,4
327,王丽华,True,1,4
328,陳麗華,True,0,4
329,陳麗娟,True,0,4
330,王淑华,True,1,4
331,王丽华,True,1,4
332,王丽华,True,1,4
333,王丽华,True,1,4
334,王淑華,True,-1,4
335,陳麗華,True,0,4
336,王淑华,True,1,4
337,王淑华,True,1,4
338,王淑华,True,1,4
339,陳麗娟,True,0,4
340,王丽华,True,1,4
341,王淑华,True,1,4
342,王淑华,True,1,4
343,王淑华,True,1,4
344,王淑华,True,1,4
345,王淑华,True,1,4
346,林淑華,True,0,4
347,陳麗娟,True,0,4
348,陳麗華,True,0,4
349,王淑华,True,1,4
350,陳麗華,True,0,4
351,王淑华,True,1,4
352,王丽华,True,1,4
353,王丽华,True,1,4
354,陳麗娟,True,0,4
355,王淑华,True,1,4
356,王丽华,True,1,4
357,陳麗華,True,0,4
358,林淑華,True,0,4
359,王淑华,True,1,4
360,王丽华,True,1,4
361,陳麗華,True,0,4
362,王丽华,True,1,4
363,王丽华,True,1,4
364,王淑华,True,1,4
365,陳麗娟,True,0,4
366,王丽华,True,1,4
367,王淑华,True,1,4
368,王淑华,True,1,4
369,王淑华,True,1,4
370,林淑華,True,0,4
371,陳麗華,True,0,4
372,陳麗華,True,0,4
373,王淑华,True,1,4
374,王淑华,True,1,4
375,陳麗華,True,0,4
376,王丽华,True,1,4
377,陳麗華,True,0,4
378,王丽华,True,1,4
379,王淑华,True,1,4
380,王丽华,True,1,4
381,王丽华,True,1,4
382,陳麗華,True,0,4
383,王丽华,True,1,4
384,王淑华,True,1,4
385,王淑华,True,1,4
386,王丽华,True,1,4
387,陳麗華,True,0,4
388,王丽华,True,1,4
389,陳麗華,True,0,4
390,林淑華,True,0,4
391,王淑华,True,1,4
392,陳麗娟,True,0,4
393,王淑华,True,1,4
394,王淑华,True,1,4
395,陳麗華,True,0,4
396,王淑华,True,1,4
397,王淑华,True,1,4
398,王丽华,True,1,4
399,王淑华,True,1,4
400,王淑华,True,1,5
401,王淑华,True,1,5
402,王淑华,True,1,5
403,王淑华,True,1,5
404,王丽华,True,1,5
405,林淑華,True,0,5
406,王丽华,True,1,5
407,陳麗華,True,0,5
408,陳麗華,True,0,5
409,王丽华,True,1,5
410,王丽华,True,1,5
411,王淑华,True,1,5
412,王淑华,True,1,5
413,林淑華,True,0,5
414,王淑华,True,1,5
415,王淑华,True,1,5
416,王丽华,True,1,5
417,王丽华,True,1,5
418,王丽华,True,1,5
419,王淑华,True,1,5
420,陳麗華,True,0,5
421,王丽华,True,1,5
422,王淑华,True,1,5
423,王淑华,True,1,5
424,王淑华,True,1,5
425,王淑华,True,1,5
426,陳麗華,True,0,5
427,陳麗華,True,0,5
428,王丽华,True,1,5
429,林淑華,True,0,5
430,王淑华,True,1,5
431,林淑華,True,0,5
432,王丽华,True,1,5
433,陳麗娟,True,0,5
434,王淑华,True,1,5
435,陳麗娟,True,0,5
436,王丽华,True,1,5
437,王淑华,True,1,5
438,陳麗娟,True,0,5
439,陳麗華,True,0,5
440,陳麗華,True,0,5
441,王丽华,True,1,5
442,王淑华,True,1,5
443,王淑华,True,1,5
444,陳麗娟,True,0,5
445,陳麗娟,True,0,5
446,陳麗娟,True,0,5
447,王淑华,True,1,5
448,陳麗娟,True,0,5
449,王丽华,True,1,5
450,王丽华,True,1,5
451,王淑华,True,1,5
452,陳麗娟,True,0,5
453,王淑华,True,1,5
454,王丽华,True,1,5
455,王丽华,True,1,5
456,王丽华,True,1,5
457,王淑華,True,-1,5
458,王丽华,True,1,5
459,王淑华,True,1,5
460,王丽华,True,1,5
461,王丽华,True,1,5
462,王淑华,True,1,5
463,王淑华,True,1,5
464,王丽华,True,1,5
465,王淑华,True,1,5
466,王丽华,True,1,5
467,陳麗華,True,0,5
468,王淑华,True,1,5
469,王丽华,True,1,5
470,王丽华,True,1,5
471,陳麗娟,True,0,5
472,王淑华,True,1,5
473,王丽华,True,1,5
474,王淑华,True,1,5
475,王淑华,True,1,5
476,王淑华,True,1,5
477,王丽华,True,1,5
478,林淑華,True,0,5
479,王淑华,True,1,5
480,陳麗華,True,0,6
481,王丽华,True,1,6
482,林淑華,True,0,6
483,陳麗華,True,0,6
484,林淑華,True,0,6
485,王淑华,True,1,6
486,王丽华,True,1,6
487,王丽华,True,1,6
488,王淑华,True,1,6
489,陳麗華,True,0,6
490,王丽华,True,1,6
491,陳麗華,True,0,6
492,王丽华,True,1,6
493,王淑华,True,1,6
494,王淑华,True,1,6
495,王丽华,True,1,6
496,陳麗娟,True,0,6
497,王丽华,True,1,6
498,王丽华,True,1,6
499,王淑华,True,1,6
500,王丽华,True,1,6
501,王淑华,True,1,6
502,王淑華,True,-1,6
503,王淑华,True,1,6
504,王丽华,True,1,6
505,陳麗華,True,0,6
506,陳麗娟,True,0,6
507,王淑华,True,1,6
508,王淑华,True,1,6
509,林淑華,True,0,6
510,王丽华,True,1,6
511,陳麗華,True,0,6
512,王丽华,True,1,6
513,陳麗娟,True,0,6
514,陳麗娟,True,0,6
515,王丽华,True,1,6
516,王淑华,True,1,6
517,王丽华,True,1,6
518,陳麗娟,True,0,6
519,王丽华,True,1,6
520,王丽华,True,1,6
521,王淑华,True,1,6
522,陳麗娟,True,0,6
523,王淑华,True,1,6
524,陳麗娟,True,0,6
525,王丽华,True,1,6
526,陳麗華,True,0,6
527,王丽华,True,1,6
528,王丽华,True,1,6
529,陳麗娟,True,0,6
530,王淑华,True,1,6
531,王丽华,True,1,6
532,陳麗華,True,0,6
533,王丽华,True,1,6
534,陳麗華,True,0,6
535,王丽华,True,1,6
536,陳麗華,True,0,6
537,王淑华,True,1,6
538,王丽华,True,1,6
539,王丽华,True,1,6
540,陳麗娟,True,0,6
541,王淑华,True,1,6
542,王丽华,True,1,6
543,林淑華,True,0,6
544,陳麗華,True,0,6
545,王丽华,True,1,6
546,王淑华,True,1,6
547,王丽华,True,1,6
548,王淑华,True,1,6
549,王淑华,True,1,6
550,王丽华,True,1,6
551,王丽华,True,1,6
552,王淑华,True,1,6
553,王淑华,True,1,6
554,王丽华,True,1,6
555,王丽华,True,1,6
556,王丽华,True,1,6
557,陳麗娟,True,0,6
558,王淑华,True,1,6
559,林淑華,True,0,6
560,王淑华,True,1,7
561,王淑华,True,1,7
562,王丽华,True,1,7
563,林淑華,True,0,7
564,王淑华,True,1,7
565,陳麗華,True,0,7
566,陳麗華,True,0,7
567,陳麗娟,True,0,7
568,王淑华,True,1,7
569,王淑华,True,1,7
570,陳麗娟,True,0,7
571,林淑華,True,0,7
572,王淑华,True,1,7
573,陳麗華,True,0,7
574,林淑華,True,0,7
575,王淑华,True,1,7
576,陳麗娟,True,0,7
577,王丽华,True,1,7
578,王丽华,True,1,7
579,王淑华,True,1,7
580,王淑华,True,1,7
581,陳麗娟,True,0,7
582,王淑华,True,1,7
583,王淑华,True,1,7
584,王丽华,True,1,7
585,王淑华,True,1,7
586,陳麗娟,True,0,7
587,王淑华,True,1,7
588,王淑华,True,1,7
589,王丽华,True,1,7
590,陳麗娟,True,0,7
591,王淑华,True,1,7
592,陳麗娟,True,0,7
593,王丽华,True,1,7
594,王淑华,True,1,7
595,王丽华,True,1,7
596,陳麗華,True,0,7
597,王淑华,True,1,7
598,陳麗娟,True,0,7
599,陳麗華,True,0,7
600,王丽华,True,1,7
601,王丽华,True,1,7
602,陳麗華,True,0,7
603,王丽华,True,1,7
604,陳麗娟,True,0,7
605,王淑华,True,1,7
606,王丽华,True,1,7
607,王丽华,True,1,7
608,陳麗華,True,0,7
609,王丽华,True,1,7
610,王淑华,True,1,7
611,王淑华,True,1,7
612,王丽华,True,1,7
613,陳麗華,True,0,7
614,王丽华,True,1,7
615,王丽华,True,1,7
616,王丽华,True,1,7
617,陳麗娟,True,0,7
618,陳麗娟,True,0,7
619,王丽华,True,1,7
620,陳麗華,True,0,7
621,王丽华,True,1,7
622,王丽华,True,1,7
623,陳麗華,True,0,7
624,王丽华,True,1,7
625,王淑华,True,1,7
626,王淑华,True,1,7
627,陳麗華,True,0,7
628,王丽华,True,1,7
629,王丽华,True,1,7
630,王淑华,True,1,7
631,陳麗華,True,0,7
632,王丽华,True,1,7
633,王丽华,True,1,7
634,陳麗娟,True,0,7
635,王丽华,True,1,7
636,陳麗娟,True,0,7
637,王丽华,True,1,7
638,王淑华,True,1,7
639,王丽华,True,1,7
640,王丽华,True,1,8
641,王淑华,True,1,8
642,王丽华,True,1,8
643,王淑华,True,1,8
644,陳麗娟,True,0,8
645,陳麗娟,True,0,8
646,林淑華,True,0,8
647,王丽华,True,1,8
648,王淑华,True,1,8
649,王淑华,True,1,8
650,王淑华,True,1,8
651,王淑华,True,1,8
652,王丽华,True,1,8
653,王丽华,True,1,8
654,王丽华,True,1,8
655,王丽华,True,1,8
656,王丽华,True,1,8
657,王丽华,True,1,8
658,王淑华,True,1,8
659,王淑华,True,1,8
660,王丽华,True,1,8
661,王淑华,True,1,8
662,王淑華,True,-1,8
663,王丽华,True,1,8
664,王丽华,True,1,8
665,陳麗華,True,0,8
666,王丽华,True,1,8
667,王丽华,True,1,8
668,王淑华,True,1,8
669,王丽华,True,1,8
670,王丽华,True,1,8
671,陳麗華,True,0,8
672,陳麗華,True,0,8
673,陳麗華,True,0,8
674,王淑华,True,1,8
675,陳麗娟,True,0,8
676,陳麗華,True,0,8
677,陳麗華,True,0,8
678,林淑華,True,0,8
679,王丽华,True,1,8
680,林淑華,True,0,8
681,王淑华,True,1,8
682,王丽华,True,1,8
683,王淑华,True,1,8
684,王淑华,True,1,8
685,王淑华,True,1,8
686,陳麗華,True,0,8
687,王丽华,True,1,8
688,王丽华,True,1,8
689,林淑華,True,0,8
690,王淑华,True,1,8
691,陳麗華,True,0,8
692,王丽华,True,1,8
693,王淑华,True,1,8
694,王淑华,True,1,8
695,陳麗華,True,0,8
696,王丽华,True,1,8
697,林淑華,True,0,8
698,王淑华,True,1,8
699,王丽华,True,1,8
700,陳麗華,True,0,8
701,王淑华,True,1,8
702,王丽华,True,1,8
703,陳麗華,True,0,8
704,王丽华,True,1,8
705,王丽华,True,1,8
706,陳麗華,True,0,8
707,王淑华,True,1,8
708,林淑華,True,0,8
709,王丽华,True,1,8
710,陳麗華,True,0,8
711,王丽华,True,1,8
712,林淑華,True,0,8
713,王淑华,True,1,8
714,王淑华,True,1,8
715,王丽华,True,1,8
716,陳麗娟,True,0,8
717,王淑华,True,1,8
718,王淑华,True,1,8
719,王淑华,True,1,8
720,王淑华,True,1,9
721,陳麗華,True,0,9
722,王淑华,True,1,9
723,陳麗華,True,0,9
724,陳麗華,True,0,9
725,陳麗華,True,0,9
726,王丽华,True,1,9
727,王丽华,True,1,9
728,王淑华,True,1,9
729,王丽华,True,1,9
730,陳麗華,True,0,9
731,林淑華,True,0,9
732,王丽华,True,1,9
733,林淑華,True,0,9
734,王丽华,True,1,9
735,陳麗娟,True,0,9
736,王淑華,True,-1,9
737,王淑华,True,1,9
738,王淑华,True,1,9
739,王淑华,True,1,9
740,王淑华,True,1,9
741,王淑华,True,1,9
742,陳麗華,True,0,9
743,王淑华,True,1,9
744,陳麗華,True,0,9
745,王淑华,True,1,9
746,王丽华,True,1,9
747,王丽华,True,1,9
748,陳麗華,True,0,9
749,陳麗華,True,0,9
750,王淑华,True,1,9
751,王淑华,True,1,9
752,王丽华,True,1,9
753,王丽华,True,1,9
754,王淑华,True,1,9
755,王丽华,True,1,9
756,王淑华,True,1,9
757,王淑华,True,1,9
758,林淑華,True,0,9
759,王丽华,True,1,9
760,陳麗華,True,0,9
761,王淑华,True,1,9
762,王淑华,True,1,9
763,王淑华,True,1,9
764,王丽华,True,1,9
765,王淑华,True,1,9
766,王丽华,True,1,9
767,陳麗華,True,0,9
768,王淑华,True,1,9
769,王丽华,True,1,9
770,王丽华,True,1,9
771,王淑华,True,1,9
772,王淑华,True,1,9
773,陳麗華,True,0,9
774,王淑华,True,1,9
775,王淑华,True,1,9
776,陳麗華,True,0,9
777,王丽华,True,1,9
778,王淑华,True,1,9
779,王淑华,True,1,9
780,王丽华,True,1,9
781,王丽华,True,1,9
782,王丽华,True,1,9
783,林淑華,True,0,9
784,王丽华,True,1,9
785,王淑华,True,1,9
786,王丽华,True,1,9
787,林淑華,True,0,9
788,王丽华,True,1,9
789,陳麗華,True,0,9
790,陳麗華,True,0,9
791,陳麗華,True,0,9
792,王丽华,True,1,9
793,陳麗華,True,0,9
794,王淑华,True,1,9
795,陳麗娟,True,0,9
796,王丽华,True,1,9
797,王淑华,True,1,9
798,林淑華,True,0,9
799,陳麗華,True,0,9
800,王丽华,True,1,10
801,王淑华,True,1,10
802,陳麗娟,True,0,10
803,王淑华,True,1,10
804,陳麗華,True,0,10
805,王丽华,True,1,10
806,王丽华,True,1,10
807,王淑華,True,-1,10
808,陳麗華,True,0,10
809,王丽华,True,1,10
810,陳麗娟,True,0,10
811,王丽华,True,1,10
812,王丽华,True,1,10
813,王淑华,True,1,10
814,陳麗華,True,0,10
815,王丽华,True,1,10
816,王丽华,True,1,10
817,王淑华,True,1,10
818,陳麗娟,True,0,10
819,陳麗華,True,0,10
820,陳麗娟,True,0,10
821,陳麗華,True,0,10
822,王淑华,True,1,10
823,陳麗華,True,0,10
824,王丽华,True,1,10
825,王丽华,True,1,10
826,林淑華,True,0,10
827,王丽华,True,1,10
828,王丽华,True,1,10
829,王丽华,True,1,10
830,陳麗娟,True,0,10
831,陳麗娟,True,0,10
832,王丽华,True,1,10
833,陳麗華,True,0,10
834,林淑華,True,0,10
835,王丽华,True,1,10
836,王淑华,True,1,10
837,王淑华,True,1,10
838,王淑华,True,1,10
839,王丽华,True,1,10
840,王丽华,True,1,10
841,王丽华,True,1,10
842,王丽华,True,1,10
843,王淑华,True,1,10
844,王丽华,True,1,10
845,王丽华,True,1,10
846,王淑华,True,1,10
847,陳麗娟,True,0,10
848,王淑华,True,1,10
849,王淑华,True,1,10
850,王淑华,True,1,10
851,王淑华,True,1,10
852,王丽华,True,1,10
853,王丽华,True,1,10
854,陳麗娟,True,0,10
855,王丽华,True,1,10
856,王淑华,True,1,10
857,王淑华,True,1,10
858,王淑华,True,1,10
859,王丽华,True,1,10
860,陳麗娟,True,0,10
861,林淑華,True,0,10
862,王淑华,True,1,10
863,王淑华,True,1,10
864,王淑华,True,1,10
865,王淑华,True,1,10
866,王丽华,True,1,10
867,王丽华,True,1,10
868,王丽华,True,1,10
869,陳麗華,True,0,10
870,林淑華,True,0,10
871,王丽华,True,1,10
872,王丽华,True,1,10
873,王丽华,True,1,10
874,王丽华,True,1,10
875,王淑華,True,-1,10
876,王丽华,True,1,10
877,陳麗華,True,0,10
878,王丽华,True,1,10
879,王淑华,True,1,10
880,林淑華,True,0,11
881,王淑华,True,1,11
882,林淑華,True,0,11
883,王淑华,True,1,11
884,陳麗娟,True,0,11
885,陳麗娟,True,0,11
886,王丽华,True,1,11
887,王淑华,True,1,11
888,王丽华,True,1,11
889,陳麗娟,True,0,11
890,王淑华,True,1,11
891,王淑华,True,1,11
892,王淑华,True,1,11
893,陳麗華,True,0,11
894,王淑华,True,1,11
895,王丽华,True,1,11
896,王丽华,True,1,11
897,王淑华,True,1,11
898,王淑华,True,1,11
899,王淑华,True,1,11
900,王丽华,True,1,11
901,王淑华,True,1,11
902,林淑華,True,0,11
903,陳麗華,True,0,11
904,王淑华,True,1,11
905,陳麗華,True,0,11
906,王丽华,True,1,11
907,王丽华,True,1,11
908,陳麗華,True,0,11
909,王淑华,True,1,11
910,陳麗華,True,0,11
911,陳麗娟,True,0,11
912,陳麗華,True,0,11
913,王丽华,True,1,11
914,陳麗華,True,0,11
915,陳麗華,True,0,11
916,王淑华,True,1,11
917,陳麗華,True,0,11
918,王丽华,True,1,11
919,陳麗華,True,0,11
920,王丽华,True,1,11
921,王淑华,True,1,11
922,林淑華,True,0,11
923,王淑华,True,1,11
924,王淑华,True,1,11
925,王丽华,True,1,11
926,王淑华,True,1,11
927,王淑华,True,1,11
928,王丽华,True,1,11
929,陳麗華,True,0,11
930,王丽华,True,1,11
931,王淑华,True,1,11
932,王淑华,True,1,11
933,王丽华,True,1,11
934,王淑华,True,1,11
935,陳麗華,True,0,11
936,王丽华,True,1,11
937,王丽华,True,1,11
938,王丽华,True,1,11
939,王丽华,True,1,11
940,陳麗華,True,0,11
941,王丽华,True,1,11
942,王淑华,True,1,11
943,王淑华,True,1,11
944,陳麗華,True,0,11
945,王丽华,True,1,11
946,王丽华,True,1,11
947,王丽华,True,1,11
948,王淑华,True,1,11
949,王淑华,True,1,11
950,王淑华,True,1,11
951,王淑华,True,1,11
952,王丽华,True,1,11
953,王淑华,True,1,11
954,陳麗娟,True,0,11
955,王淑华,True,1,11
956,王丽华,True,1,11
957,陳麗華,True,0,11
958,王淑华,True,1,11
959,王淑华,True,1,11
960,王丽华,True,1,12
961,王丽华,True,1,12
962,王淑华,True,1,12
963,陳麗娟,True,0,12
964,王丽华,True,1,12
965,王丽华,True,1,12
966,王淑华,True,1,12
967,陳麗華,True,0,12
968,王丽华,True,1,12
969,王丽华,True,1,12
970,王丽华,True,1,12
971,陳麗華,True,0,12
972,陳麗娟,True,0,12
973,王丽华,True,1,12
974,王丽华,True,1,12
975,王丽华,True,1,12
976,林淑華,True,0,12
977,陳麗華,True,0,12
978,王丽华,True,1,12
979,王丽华,True,1,12
980,王淑华,True,1,12
981,王淑华,True,1,12
982,陳麗華,True,0,12
983,林淑華,True,0,12
984,王淑华,True,1,12
985,王丽华,True,1,12
986,王淑华,True,1,12
987,王丽华,True,1,12
988,林淑華,True,0,12
989,陳麗娟,True,0,12
990,王淑华,True,1,12
991,王丽华,True,1,12
992,陳麗華,True,0,12
993,王淑华,True,1,12
994,王丽华,True,1,12
995,王丽华,True,1,12
996,陳麗華,True,0,12
997,陳麗娟,True,0,12
998,王丽华,True,1,12
999,陳麗娟,True,0,12
1000,林淑華,True,0,12
1001,王丽华,True,1,12
1002,王淑华,True,1,12
1003,王淑华,True,1,12
1004,王丽华,True,1,12
1005,王淑华,True,1,12
1006,王淑华,True,1,12
1007,陳麗華,True,0,12
1008,陳麗華,True,0,12
1009,王丽华,True,1,12
1010,陳麗娟,True,0,12
1011,王淑华,True,1,12
1012,陳麗娟,True,0,12
1013,王丽华,True,1,12
1014,陳麗華,True,0,12
1015,陳麗娟,True,0,12
1016,王淑华,True,1,12
1017,陳麗華,True,0,12
1018,王淑华,True,1,12
1019,王淑华,True,1,12
1020,陳麗華,True,0,12
1021,王丽华,True,1,12
1022,王丽华,True,1,12
1023,陳麗華,True,0,12
1024,王淑华,True,1,12
1025,王丽华,True,1,12
1026,陳麗娟,True,0,12
1027,王丽华,True,1,12
1028,王淑华,True,1,12
1029,王丽华,True,1,12
1030,王丽华,True,1,12
1031,林淑華,True,0,12
1032,王淑华,True,1,12
1033,陳麗華,True,0,12
1034,王丽华,True,1,12
1035,王淑华,True,1,12
1036,王丽华,True,1,12
1037,陳麗華,True,0,12
1038,王丽华,True,1,12
1039,王丽华,True,1,12
1040,王丽华,True,1,13
1041,王丽华,True,1,13
